time,anime_id,watchDuration
2022-12-09 11:16:42.381119,269.0,19.0
2022-12-09 11:12:42.381119,14227.0,60.0
2022-12-09 11:14:42.381119,10030.0,2.0
2022-12-09 11:17:42.397154,6045.0,45.0
2022-12-09 11:11:42.397154,4224.0,57.0
2022-12-09 11:17:42.397154,10030.0,23.0
2022-12-09 11:17:42.412772,6045.0,40.0
2022-12-09 11:14:42.412772,1557.0,13.0
2022-12-09 11:15:42.412772,4722.0,22.0
2022-12-09 11:11:42.412772,9513.0,14.0
2022-12-09 11:15:42.428373,4722.0,13.0
2022-12-09 11:08:42.428373,966.0,59.0
2022-12-09 11:13:42.428373,966.0,56.0
2022-12-09 11:09:42.428373,3731.0,58.0
2022-12-09 11:13:42.428373,21.0,53.0
2022-12-09 11:16:42.428373,1974.0,2.0
2022-12-09 11:12:42.443995,3731.0,24.0
2022-12-09 11:08:42.445529,1914.0,6.0
2022-12-09 11:17:42.448554,9863.0,12.0
2022-12-09 11:16:42.448554,957.0,40.0
2022-12-09 11:08:42.448554,21.0,14.0
2022-12-09 11:16:42.448554,1974.0,45.0
2022-12-09 11:07:42.448554,120.0,31.0
2022-12-09 11:17:42.448554,1914.0,48.0
2022-12-09 11:14:42.448554,1571.0,52.0
2022-12-09 11:07:42.448554,857.0,59.0
2022-12-09 11:08:42.465440,1571.0,35.0
2022-12-09 11:09:42.465440,232.0,58.0
2022-12-09 11:13:42.465440,249.0,13.0
2022-12-09 11:13:42.465440,1698.0,37.0
2022-12-09 11:10:42.465440,232.0,14.0
2022-12-09 11:15:42.465440,14713.0,34.0
2022-12-09 11:07:42.482361,1579.0,0.0
2022-12-09 11:17:42.482361,7674.0,30.0
2022-12-09 11:12:42.482361,2564.0,42.0
2022-12-09 11:11:42.499617,3092.0,46.0
2022-12-09 11:14:42.499617,232.0,38.0
2022-12-09 11:14:42.499617,2564.0,12.0
2022-12-09 11:10:42.499617,7518.0,43.0
2022-12-09 11:11:42.515490,9389.0,15.0
2022-12-09 11:14:42.516510,1579.0,1.0
2022-12-09 11:17:42.516510,7518.0,57.0
2022-12-09 11:15:42.516510,34152.0,49.0
2022-12-09 11:11:42.516510,32370.0,13.0
2022-12-09 11:09:42.532231,34152.0,0.0
2022-12-09 11:10:42.532231,9998.0,46.0
2022-12-09 11:11:42.532231,9998.0,14.0
2022-12-09 11:09:42.549105,13247.0,23.0
2022-12-09 11:12:42.550139,5588.0,55.0
2022-12-09 11:09:42.550139,12447.0,20.0
2022-12-09 11:17:42.550139,1051.0,25.0
2022-12-09 11:08:42.550139,153.0,27.0
2022-12-09 11:08:42.566708,33398.0,1.0
2022-12-09 11:12:42.567744,8022.0,30.0
2022-12-09 11:14:42.567744,8022.0,23.0
2022-12-09 11:17:42.567744,3294.0,11.0
2022-12-09 11:13:42.567744,33398.0,27.0
2022-12-09 11:07:42.587618,12447.0,37.0
2022-12-09 11:10:42.588653,32666.0,20.0
2022-12-09 11:17:42.593575,14353.0,28.0
2022-12-09 11:14:42.593575,35277.0,40.0
2022-12-09 11:15:42.593575,32747.0,30.0
2022-12-09 11:07:42.593575,5235.0,32.0
2022-12-09 11:14:42.609609,35277.0,14.0
2022-12-09 11:09:42.609609,37447.0,49.0
2022-12-09 11:09:42.609609,5235.0,56.0
2022-12-09 11:09:42.609609,6777.0,36.0
2022-12-09 11:17:42.625374,32747.0,44.0
2022-12-09 11:13:42.626587,14353.0,22.0
2022-12-09 11:11:42.626587,5235.0,0.0
2022-12-09 11:09:42.626587,5117.0,35.0
2022-12-09 11:15:42.626587,36847.0,33.0
2022-12-09 11:17:42.635714,35594.0,5.0
2022-12-09 11:15:42.640705,3669.0,35.0
2022-12-09 11:17:42.643664,5036.0,0.0
2022-12-09 11:13:42.644691,3669.0,47.0
2022-12-09 11:14:42.648825,32561.0,13.0
2022-12-09 11:08:42.654573,9721.0,15.0
2022-12-09 11:07:42.657576,19849.0,42.0
2022-12-09 11:10:42.660709,24275.0,50.0
2022-12-09 11:15:42.662737,7791.0,56.0
2022-12-09 11:10:42.662737,3669.0,27.0
2022-12-09 11:17:42.662737,7791.0,48.0
2022-12-09 11:16:42.675170,7791.0,40.0
2022-12-09 11:10:42.677306,5036.0,29.0
2022-12-09 11:11:42.679162,747.0,2.0
2022-12-09 11:15:42.680197,812.0,36.0
2022-12-09 11:07:42.680197,33155.0,2.0
2022-12-09 11:07:42.680197,3981.0,4.0
2022-12-09 11:13:42.694073,10869.0,43.0
2022-12-09 11:16:42.694073,33155.0,12.0
2022-12-09 11:07:42.694073,12569.0,10.0
2022-12-09 11:10:42.694073,33462.0,21.0
2022-12-09 11:16:42.710001,33155.0,21.0
2022-12-09 11:14:42.710999,10869.0,16.0
2022-12-09 11:14:42.710999,36951.0,43.0
2022-12-09 11:14:42.710999,33462.0,51.0
2022-12-09 11:07:42.726703,3981.0,58.0
2022-12-09 11:13:42.726703,1586.0,14.0
2022-12-09 11:07:42.742519,33462.0,17.0
