time,anime_id,watchDuration
2022-12-09 11:04:59.167752,269.0,40.0
2022-12-09 11:05:59.171662,11123.0,55.0
2022-12-09 11:10:59.174800,210.0,4.0
2022-12-09 11:08:59.176866,4722.0,6.0
2022-12-09 11:12:59.179413,4722.0,36.0
2022-12-09 11:06:59.180416,14397.0,41.0
2022-12-09 11:09:59.184477,3731.0,53.0
2022-12-09 11:10:59.187192,3731.0,26.0
2022-12-09 11:04:59.190445,3731.0,11.0
2022-12-09 11:11:59.197591,74.0,25.0
2022-12-09 11:08:59.200467,5835.0,20.0
2022-12-09 11:04:59.201453,1557.0,39.0
2022-12-09 11:07:59.205837,9513.0,49.0
2022-12-09 11:06:59.211227,5835.0,5.0
2022-12-09 11:14:59.212227,9513.0,0.0
2022-12-09 11:06:59.218111,5835.0,11.0
2022-12-09 11:14:59.220314,966.0,8.0
2022-12-09 11:09:59.220314,1974.0,49.0
2022-12-09 11:12:59.229328,9863.0,24.0
2022-12-09 11:14:59.231329,1914.0,14.0
2022-12-09 11:12:59.235004,7817.0,50.0
2022-12-09 11:09:59.239290,1914.0,18.0
2022-12-09 11:07:59.240324,1974.0,50.0
2022-12-09 11:10:59.240324,21.0,43.0
2022-12-09 11:08:59.250208,7674.0,30.0
2022-12-09 11:10:59.251208,14713.0,50.0
2022-12-09 11:08:59.251208,1698.0,11.0
2022-12-09 11:07:59.260103,7674.0,7.0
2022-12-09 11:05:59.260103,11759.0,41.0
2022-12-09 11:08:59.268636,5690.0,52.0
2022-12-09 11:05:59.268636,11759.0,50.0
2022-12-09 11:09:59.276706,2564.0,39.0
2022-12-09 11:13:59.277710,14713.0,52.0
2022-12-09 11:08:59.282938,7674.0,23.0
2022-12-09 11:08:59.283972,3092.0,6.0
2022-12-09 11:04:59.283972,32370.0,8.0
2022-12-09 11:12:59.283972,7518.0,30.0
2022-12-09 11:05:59.283972,32370.0,2.0
2022-12-09 11:11:59.301287,7605.0,40.0
2022-12-09 11:14:59.301287,32370.0,44.0
2022-12-09 11:09:59.318385,11547.0,35.0
2022-12-09 11:04:59.320554,3092.0,39.0
2022-12-09 11:10:59.320554,33185.0,40.0
2022-12-09 11:08:59.336999,34152.0,30.0
2022-12-09 11:14:59.338034,34152.0,12.0
2022-12-09 11:07:59.338034,23903.0,49.0
2022-12-09 11:11:59.338034,9389.0,50.0
2022-12-09 11:04:59.338034,13247.0,5.0
2022-12-09 11:08:59.353811,23903.0,12.0
2022-12-09 11:10:59.353811,13247.0,11.0
2022-12-09 11:06:59.353811,5588.0,8.0
2022-12-09 11:04:59.353811,33398.0,18.0
2022-12-09 11:06:59.371156,1381.0,22.0
2022-12-09 11:07:59.371156,13247.0,33.0
2022-12-09 11:10:59.371156,32666.0,49.0
2022-12-09 11:07:59.371156,20667.0,32.0
2022-12-09 11:05:59.386930,3294.0,37.0
2022-12-09 11:12:59.386930,12447.0,6.0
2022-12-09 11:11:59.386930,32666.0,32.0
2022-12-09 11:13:59.386930,1381.0,43.0
2022-12-09 11:05:59.403237,3294.0,35.0
2022-12-09 11:06:59.404273,33775.0,59.0
2022-12-09 11:11:59.404273,32666.0,1.0
2022-12-09 11:11:59.404273,14353.0,59.0
2022-12-09 11:05:59.404273,26443.0,4.0
2022-12-09 11:13:59.422826,5117.0,28.0
2022-12-09 11:13:59.422826,35594.0,46.0
2022-12-09 11:09:59.422826,14353.0,44.0
2022-12-09 11:05:59.422826,5235.0,56.0
2022-12-09 11:11:59.437674,36847.0,19.0
2022-12-09 11:14:59.438709,26443.0,33.0
2022-12-09 11:08:59.438709,29765.0,19.0
2022-12-09 11:14:59.438709,26443.0,48.0
2022-12-09 11:08:59.438709,1811.0,46.0
2022-12-09 11:08:59.454479,1811.0,55.0
2022-12-09 11:10:59.454479,6777.0,60.0
2022-12-09 11:09:59.469454,9690.0,26.0
2022-12-09 11:11:59.469454,9721.0,40.0
2022-12-09 11:05:59.469454,9721.0,7.0
2022-12-09 11:06:59.486854,32561.0,55.0
2022-12-09 11:14:59.486854,7791.0,23.0
2022-12-09 11:11:59.486854,5036.0,17.0
2022-12-09 11:11:59.486854,747.0,2.0
2022-12-09 11:13:59.502631,20229.0,18.0
2022-12-09 11:11:59.502631,20229.0,56.0
2022-12-09 11:10:59.509097,747.0,42.0
2022-12-09 11:12:59.509097,12589.0,2.0
2022-12-09 11:05:59.518453,7791.0,59.0
2022-12-09 11:07:59.518453,12589.0,40.0
2022-12-09 11:06:59.518453,15813.0,44.0
2022-12-09 11:08:59.528786,36951.0,46.0
2022-12-09 11:07:59.528786,10869.0,59.0
2022-12-09 11:07:59.537642,3981.0,51.0
2022-12-09 11:11:59.538678,33462.0,55.0
2022-12-09 11:10:59.538678,33155.0,6.0
2022-12-09 11:13:59.548707,1586.0,42.0
2022-12-09 11:08:59.548707,20057.0,10.0
2022-12-09 11:06:59.548707,18637.0,37.0
2022-12-09 11:04:59.558663,18637.0,4.0
2022-12-09 11:04:59.558663,18637.0,29.0
