time,anime_id,watchDuration
2022-12-09 11:15:25.549783,6045.0,14.0
2022-12-09 11:11:25.552379,1735.0,21.0
2022-12-09 11:05:25.554448,1735.0,29.0
2022-12-09 11:11:25.554448,4224.0,22.0
2022-12-09 11:07:25.554448,4722.0,47.0
2022-12-09 11:05:25.554448,10030.0,56.0
2022-12-09 11:14:25.554448,3731.0,46.0
2022-12-09 11:14:25.562528,10030.0,51.0
2022-12-09 11:15:25.565737,5835.0,53.0
2022-12-09 11:07:25.565737,10030.0,35.0
2022-12-09 11:15:25.565737,7817.0,44.0
2022-12-09 11:14:25.565737,14397.0,37.0
2022-12-09 11:14:25.572885,9513.0,6.0
2022-12-09 11:14:25.574974,9513.0,54.0
2022-12-09 11:15:25.574974,966.0,22.0
2022-12-09 11:11:25.574974,966.0,53.0
2022-12-09 11:06:25.574974,957.0,36.0
2022-12-09 11:15:25.583405,1974.0,21.0
2022-12-09 11:08:25.585011,966.0,13.0
2022-12-09 11:11:25.585011,957.0,21.0
2022-12-09 11:13:25.585011,966.0,49.0
2022-12-09 11:14:25.585011,1914.0,13.0
2022-12-09 11:05:25.593113,957.0,43.0
2022-12-09 11:08:25.595178,857.0,33.0
2022-12-09 11:07:25.598510,857.0,12.0
2022-12-09 11:15:25.603446,1974.0,36.0
2022-12-09 11:13:25.607699,249.0,7.0
2022-12-09 11:09:25.612041,6645.0,31.0
2022-12-09 11:15:25.616614,5690.0,4.0
2022-12-09 11:07:25.621006,7674.0,42.0
2022-12-09 11:09:25.626658,14713.0,20.0
2022-12-09 11:06:25.628693,2564.0,34.0
2022-12-09 11:14:25.629700,233.0,46.0
2022-12-09 11:11:25.633457,2564.0,26.0
2022-12-09 11:07:25.636365,11547.0,34.0
2022-12-09 11:10:25.640644,33185.0,47.0
2022-12-09 11:09:25.641710,9656.0,22.0
2022-12-09 11:13:25.641710,9656.0,53.0
2022-12-09 11:11:25.641710,3092.0,45.0
2022-12-09 11:09:25.641710,1579.0,0.0
2022-12-09 11:07:25.658859,33185.0,48.0
2022-12-09 11:05:25.658859,9389.0,20.0
2022-12-09 11:14:25.658859,34152.0,57.0
2022-12-09 11:10:25.658859,33185.0,48.0
2022-12-09 11:12:25.658859,27417.0,21.0
2022-12-09 11:13:25.674594,7605.0,56.0
2022-12-09 11:10:25.675627,9389.0,24.0
2022-12-09 11:09:25.675627,13247.0,35.0
2022-12-09 11:10:25.675627,23903.0,56.0
2022-12-09 11:13:25.691745,1051.0,1.0
2022-12-09 11:09:25.691745,12447.0,37.0
2022-12-09 11:12:25.698137,13247.0,8.0
2022-12-09 11:13:25.699173,153.0,32.0
2022-12-09 11:14:25.699173,8022.0,2.0
2022-12-09 11:12:25.710681,1381.0,11.0
2022-12-09 11:07:25.716419,8022.0,9.0
2022-12-09 11:09:25.717424,1051.0,9.0
2022-12-09 11:13:25.717424,1051.0,29.0
2022-12-09 11:09:25.726715,20667.0,41.0
2022-12-09 11:10:25.728565,12447.0,21.0
2022-12-09 11:13:25.731517,8022.0,34.0
2022-12-09 11:13:25.733312,37447.0,14.0
2022-12-09 11:10:25.734313,5117.0,29.0
2022-12-09 11:15:25.741598,32747.0,40.0
2022-12-09 11:05:25.741598,35277.0,28.0
2022-12-09 11:10:25.741598,6777.0,16.0
2022-12-09 11:11:25.741598,6777.0,11.0
2022-12-09 11:10:25.758334,5235.0,35.0
2022-12-09 11:12:25.762298,32747.0,58.0
2022-12-09 11:09:25.762298,29765.0,4.0
2022-12-09 11:08:25.762298,5235.0,17.0
2022-12-09 11:12:25.762298,26443.0,46.0
2022-12-09 11:08:25.776239,3669.0,21.0
2022-12-09 11:05:25.781011,32561.0,14.0
2022-12-09 11:10:25.783119,5036.0,43.0
2022-12-09 11:13:25.783119,32561.0,33.0
2022-12-09 11:15:25.783119,29363.0,30.0
2022-12-09 11:15:25.790081,3669.0,13.0
2022-12-09 11:13:25.793947,32561.0,8.0
2022-12-09 11:11:25.793947,19849.0,47.0
2022-12-09 11:07:25.799553,9690.0,24.0
2022-12-09 11:06:25.799553,9690.0,3.0
2022-12-09 11:09:25.799553,9690.0,42.0
2022-12-09 11:10:25.809813,812.0,31.0
2022-12-09 11:08:25.815530,747.0,42.0
2022-12-09 11:07:25.816528,7791.0,12.0
2022-12-09 11:09:25.816528,812.0,4.0
2022-12-09 11:06:25.816528,747.0,59.0
2022-12-09 11:05:25.825967,15813.0,28.0
2022-12-09 11:15:25.827962,8726.0,58.0
2022-12-09 11:11:25.827962,33155.0,0.0
2022-12-09 11:14:25.827962,12569.0,22.0
2022-12-09 11:05:25.834530,20229.0,43.0
2022-12-09 11:11:25.834530,33462.0,60.0
2022-12-09 11:15:25.834530,36951.0,52.0
2022-12-09 11:06:25.840594,12589.0,45.0
2022-12-09 11:06:25.842649,1586.0,10.0
2022-12-09 11:06:25.842649,33462.0,33.0
2022-12-09 11:07:25.842649,1778.0,12.0
2022-12-09 11:09:25.842649,34908.0,40.0
