time,anime_id,watchDuration
2022-12-09 11:13:04.516669,4814.0,36.0
2022-12-09 11:11:04.517669,74.0,21.0
2022-12-09 11:15:04.517669,10030.0,59.0
2022-12-09 11:19:04.517669,10030.0,21.0
2022-12-09 11:19:04.517669,14397.0,51.0
2022-12-09 11:11:04.517669,10800.0,2.0
2022-12-09 11:13:04.517669,4224.0,50.0
2022-12-09 11:10:04.517669,14397.0,59.0
2022-12-09 11:16:04.533355,3731.0,44.0
2022-12-09 11:11:04.533355,9513.0,23.0
2022-12-09 11:18:04.533355,10030.0,47.0
2022-12-09 11:12:04.533355,10800.0,47.0
2022-12-09 11:14:04.547703,966.0,14.0
2022-12-09 11:10:04.547703,966.0,54.0
2022-12-09 11:11:04.547703,966.0,19.0
2022-12-09 11:09:04.547703,9513.0,37.0
2022-12-09 11:17:04.563730,7817.0,56.0
2022-12-09 11:16:04.564729,5835.0,13.0
2022-12-09 11:13:04.564729,9863.0,49.0
2022-12-09 11:14:04.564729,21.0,19.0
2022-12-09 11:18:04.564729,1914.0,55.0
2022-12-09 11:13:04.582141,5690.0,56.0
2022-12-09 11:19:04.582141,1571.0,40.0
2022-12-09 11:12:04.582141,957.0,11.0
2022-12-09 11:18:04.582141,5690.0,5.0
2022-12-09 11:12:04.598021,5690.0,56.0
2022-12-09 11:12:04.599020,857.0,44.0
2022-12-09 11:12:04.599020,14713.0,24.0
2022-12-09 11:09:04.599020,5690.0,35.0
2022-12-09 11:15:04.599020,1571.0,40.0
2022-12-09 11:11:04.616047,232.0,5.0
2022-12-09 11:11:04.616047,232.0,38.0
2022-12-09 11:09:04.616047,11759.0,1.0
2022-12-09 11:18:04.616047,1579.0,35.0
2022-12-09 11:12:04.631748,9926.0,54.0
2022-12-09 11:12:04.631748,3092.0,23.0
2022-12-09 11:14:04.631748,33185.0,44.0
2022-12-09 11:18:04.631748,233.0,13.0
2022-12-09 11:09:04.648624,7518.0,47.0
2022-12-09 11:17:04.648624,32370.0,15.0
2022-12-09 11:10:04.648624,1579.0,49.0
2022-12-09 11:12:04.664355,34152.0,22.0
2022-12-09 11:15:04.664355,9389.0,2.0
2022-12-09 11:16:04.664355,27417.0,20.0
2022-12-09 11:10:04.681444,153.0,48.0
2022-12-09 11:14:04.682446,7518.0,26.0
2022-12-09 11:10:04.682446,23903.0,47.0
2022-12-09 11:13:04.682446,9389.0,59.0
2022-12-09 11:15:04.682446,1051.0,42.0
2022-12-09 11:18:04.698158,23903.0,31.0
2022-12-09 11:10:04.698158,13247.0,46.0
2022-12-09 11:19:04.698158,1051.0,42.0
2022-12-09 11:14:04.713993,3294.0,27.0
2022-12-09 11:18:04.716909,1381.0,11.0
2022-12-09 11:14:04.716909,1051.0,36.0
2022-12-09 11:11:04.716909,1051.0,33.0
2022-12-09 11:12:04.716909,37447.0,39.0
2022-12-09 11:18:04.733186,1381.0,6.0
2022-12-09 11:10:04.734222,1381.0,43.0
2022-12-09 11:17:04.734222,1381.0,46.0
2022-12-09 11:14:04.734222,3294.0,35.0
2022-12-09 11:12:04.734222,37447.0,41.0
2022-12-09 11:13:04.749901,8154.0,58.0
2022-12-09 11:11:04.749901,26443.0,34.0
2022-12-09 11:10:04.749901,20667.0,8.0
2022-12-09 11:17:04.749901,16251.0,59.0
2022-12-09 11:19:04.765532,35277.0,19.0
2022-12-09 11:19:04.765532,8154.0,3.0
2022-12-09 11:15:04.765532,14353.0,21.0
2022-12-09 11:18:04.765532,35594.0,4.0
2022-12-09 11:13:04.782914,36847.0,53.0
2022-12-09 11:11:04.782914,24275.0,25.0
2022-12-09 11:11:04.782914,35594.0,58.0
2022-12-09 11:14:04.782914,24275.0,2.0
2022-12-09 11:13:04.798901,3669.0,52.0
2022-12-09 11:14:04.799903,35594.0,29.0
2022-12-09 11:18:04.799903,36847.0,49.0
2022-12-09 11:10:04.799903,36847.0,55.0
2022-12-09 11:11:04.799903,3669.0,25.0
2022-12-09 11:12:04.815607,7791.0,2.0
2022-12-09 11:16:04.815607,24275.0,32.0
2022-12-09 11:16:04.815607,747.0,5.0
2022-12-09 11:16:04.832890,9690.0,36.0
2022-12-09 11:18:04.832890,7791.0,54.0
2022-12-09 11:12:04.832890,812.0,6.0
2022-12-09 11:11:04.832890,33155.0,48.0
2022-12-09 11:19:04.849974,12589.0,37.0
2022-12-09 11:13:04.849974,747.0,42.0
2022-12-09 11:19:04.849974,33155.0,7.0
2022-12-09 11:19:04.865772,3981.0,50.0
2022-12-09 11:17:04.865772,33155.0,4.0
2022-12-09 11:13:04.865772,20229.0,22.0
2022-12-09 11:17:04.881925,3981.0,48.0
2022-12-09 11:14:04.881925,3981.0,26.0
2022-12-09 11:12:04.881925,12569.0,49.0
2022-12-09 11:12:04.901285,33462.0,32.0
2022-12-09 11:10:04.903289,3981.0,30.0
2022-12-09 11:16:04.914224,34908.0,16.0
2022-12-09 11:14:04.915266,12569.0,42.0
2022-12-09 11:18:04.915266,14249.0,2.0
