time,anime_id,watchDuration
2022-12-09 10:53:04.640042,11123.0,20.0
2022-12-09 10:47:04.644374,4224.0,47.0
2022-12-09 10:46:04.644374,4722.0,36.0
2022-12-09 10:53:04.644374,14227.0,46.0
2022-12-09 10:53:04.656792,269.0,17.0
2022-12-09 10:49:04.656792,1735.0,39.0
2022-12-09 10:50:04.665059,210.0,27.0
2022-12-09 10:52:04.667321,10030.0,29.0
2022-12-09 10:44:04.667321,5835.0,55.0
2022-12-09 10:48:04.677694,74.0,20.0
2022-12-09 10:53:04.677694,9513.0,6.0
2022-12-09 10:48:04.688058,3731.0,25.0
2022-12-09 10:46:04.688058,966.0,6.0
2022-12-09 10:51:04.698705,1557.0,26.0
2022-12-09 10:50:04.698705,7817.0,8.0
2022-12-09 10:45:04.709177,9513.0,24.0
2022-12-09 10:46:04.709177,1974.0,19.0
2022-12-09 10:47:04.709177,9863.0,59.0
2022-12-09 10:50:04.720613,21.0,42.0
2022-12-09 10:53:04.720613,21.0,9.0
2022-12-09 10:47:04.727931,5690.0,42.0
2022-12-09 10:45:04.730155,5690.0,49.0
2022-12-09 10:43:04.730155,120.0,25.0
2022-12-09 10:48:04.740599,857.0,59.0
2022-12-09 10:53:04.740599,1698.0,33.0
2022-12-09 10:44:04.748653,1698.0,37.0
2022-12-09 10:46:04.751113,7674.0,36.0
2022-12-09 10:49:04.751113,249.0,51.0
2022-12-09 10:49:04.759274,232.0,28.0
2022-12-09 10:48:04.761529,5690.0,23.0
2022-12-09 10:43:04.761529,9656.0,10.0
2022-12-09 10:44:04.772049,1571.0,27.0
2022-12-09 10:50:04.772049,1579.0,54.0
2022-12-09 10:52:04.780219,9656.0,40.0
2022-12-09 10:52:04.782483,11547.0,58.0
2022-12-09 10:53:04.782483,1579.0,15.0
2022-12-09 10:44:04.790746,9656.0,12.0
2022-12-09 10:49:04.793006,11547.0,41.0
2022-12-09 10:52:04.793006,33185.0,59.0
2022-12-09 10:44:04.803785,3092.0,22.0
2022-12-09 10:53:04.803785,16642.0,0.0
2022-12-09 10:49:04.811929,34152.0,32.0
2022-12-09 10:45:04.814015,7605.0,25.0
2022-12-09 10:48:04.814015,16642.0,43.0
2022-12-09 10:47:04.814015,9389.0,52.0
2022-12-09 10:52:04.822221,34152.0,15.0
2022-12-09 10:45:04.825225,23903.0,55.0
2022-12-09 10:46:04.825225,13247.0,8.0
2022-12-09 10:47:04.825225,23903.0,27.0
2022-12-09 10:47:04.825225,13247.0,26.0
2022-12-09 10:51:04.834387,153.0,20.0
2022-12-09 10:45:04.834387,3294.0,40.0
2022-12-09 10:50:04.834387,8022.0,14.0
2022-12-09 10:43:04.834387,1051.0,57.0
2022-12-09 10:49:04.843613,23903.0,10.0
2022-12-09 10:43:04.845613,33775.0,52.0
2022-12-09 10:43:04.845613,8022.0,42.0
2022-12-09 10:52:04.845613,37447.0,23.0
2022-12-09 10:48:04.845613,33775.0,25.0
2022-12-09 10:53:04.852695,12447.0,20.0
2022-12-09 10:44:04.854761,33775.0,5.0
2022-12-09 10:51:04.854761,8022.0,41.0
2022-12-09 10:44:04.854761,20667.0,53.0
2022-12-09 10:48:04.854761,35277.0,45.0
2022-12-09 10:52:04.862822,35277.0,13.0
2022-12-09 10:43:04.864855,5235.0,18.0
2022-12-09 10:47:04.864855,6777.0,45.0
2022-12-09 10:45:04.864855,14353.0,8.0
2022-12-09 10:49:04.864855,16251.0,55.0
2022-12-09 10:53:04.873155,32561.0,18.0
2022-12-09 10:51:04.873155,24275.0,41.0
2022-12-09 10:45:04.883353,35594.0,44.0
2022-12-09 10:52:04.885682,32561.0,47.0
2022-12-09 10:47:04.885682,29363.0,23.0
2022-12-09 10:44:04.896228,32561.0,35.0
2022-12-09 10:51:04.896228,3669.0,12.0
2022-12-09 10:43:04.904382,29363.0,27.0
2022-12-09 10:47:04.906649,1811.0,26.0
2022-12-09 10:52:04.914826,3669.0,10.0
2022-12-09 10:52:04.917084,19849.0,54.0
2022-12-09 10:46:04.917084,812.0,21.0
2022-12-09 10:52:04.925249,29363.0,59.0
2022-12-09 10:44:04.927360,812.0,8.0
2022-12-09 10:48:04.935474,20229.0,45.0
2022-12-09 10:51:04.937582,812.0,13.0
2022-12-09 10:50:04.937582,11009.0,38.0
2022-12-09 10:53:04.947835,8726.0,60.0
2022-12-09 10:51:04.947835,8726.0,49.0
2022-12-09 10:51:04.958224,7791.0,43.0
2022-12-09 10:51:04.958224,15813.0,38.0
2022-12-09 10:52:04.968403,12589.0,37.0
2022-12-09 10:48:04.969646,15813.0,5.0
2022-12-09 10:45:04.969646,8726.0,3.0
2022-12-09 10:43:04.976912,33462.0,27.0
2022-12-09 10:49:04.976912,33462.0,45.0
2022-12-09 10:49:04.989276,15813.0,55.0
2022-12-09 10:44:04.997482,1778.0,38.0
2022-12-09 10:46:04.999672,33462.0,17.0
2022-12-09 10:49:05.007923,33462.0,17.0
2022-12-09 10:52:05.010961,33462.0,33.0
