time,anime_id,watchDuration
2022-12-09 11:07:17.580487,4814.0,39.0
2022-12-09 11:09:17.580487,210.0,13.0
2022-12-09 11:08:17.580487,210.0,60.0
2022-12-09 11:04:17.580487,6045.0,50.0
2022-12-09 11:11:17.597288,59.0,43.0
2022-12-09 11:03:17.597288,1735.0,7.0
2022-12-09 11:08:17.597288,210.0,35.0
2022-12-09 11:09:17.597288,1735.0,43.0
2022-12-09 11:08:17.612910,4722.0,38.0
2022-12-09 11:04:17.613910,9513.0,53.0
2022-12-09 11:01:17.613910,5835.0,43.0
2022-12-09 11:05:17.613910,74.0,22.0
2022-12-09 11:07:17.628524,120.0,23.0
2022-12-09 11:04:17.630559,966.0,2.0
2022-12-09 11:01:17.630559,9513.0,57.0
2022-12-09 11:07:17.630559,3731.0,50.0
2022-12-09 11:01:17.630559,957.0,50.0
2022-12-09 11:04:17.646141,5835.0,31.0
2022-12-09 11:03:17.646141,966.0,46.0
2022-12-09 11:04:17.646141,249.0,19.0
2022-12-09 11:07:17.646141,966.0,41.0
2022-12-09 11:01:17.661859,857.0,6.0
2022-12-09 11:06:17.663894,957.0,34.0
2022-12-09 11:10:17.663894,5690.0,53.0
2022-12-09 11:11:17.663894,857.0,5.0
2022-12-09 11:08:17.663894,6645.0,27.0
2022-12-09 11:03:17.679616,1698.0,38.0
2022-12-09 11:01:17.679616,11759.0,17.0
2022-12-09 11:03:17.679616,9656.0,4.0
2022-12-09 11:03:17.697158,232.0,40.0
2022-12-09 11:10:17.697158,7674.0,32.0
2022-12-09 11:07:17.697158,1571.0,10.0
2022-12-09 11:08:17.713883,233.0,5.0
2022-12-09 11:07:17.713883,14713.0,6.0
2022-12-09 11:05:17.723970,3092.0,6.0
2022-12-09 11:08:17.729435,3092.0,20.0
2022-12-09 11:02:17.737762,3092.0,40.0
2022-12-09 11:04:17.746359,16642.0,1.0
2022-12-09 11:07:17.746359,7518.0,55.0
2022-12-09 11:06:17.754514,33185.0,8.0
2022-12-09 11:09:17.763032,33185.0,53.0
2022-12-09 11:07:17.771192,16642.0,35.0
2022-12-09 11:06:17.778611,32370.0,34.0
2022-12-09 11:09:17.779644,11547.0,34.0
2022-12-09 11:05:17.787796,9998.0,27.0
2022-12-09 11:03:17.796367,9998.0,45.0
2022-12-09 11:01:17.804900,23903.0,29.0
2022-12-09 11:01:17.811991,33398.0,53.0
2022-12-09 11:04:17.817175,5588.0,20.0
2022-12-09 11:03:17.824340,9389.0,46.0
2022-12-09 11:11:17.830282,23903.0,34.0
2022-12-09 11:10:17.836799,33398.0,34.0
2022-12-09 11:01:17.836799,8022.0,45.0
2022-12-09 11:06:17.847229,13247.0,22.0
2022-12-09 11:02:17.848265,33775.0,35.0
2022-12-09 11:10:17.855045,1381.0,47.0
2022-12-09 11:01:17.861792,8022.0,48.0
2022-12-09 11:04:17.867962,3294.0,38.0
2022-12-09 11:10:17.867962,12447.0,26.0
2022-12-09 11:04:17.876680,35277.0,14.0
2022-12-09 11:04:17.880269,35277.0,44.0
2022-12-09 11:05:17.880269,37447.0,27.0
2022-12-09 11:11:17.886637,20667.0,49.0
2022-12-09 11:03:17.888901,33775.0,31.0
2022-12-09 11:06:17.895052,20667.0,35.0
2022-12-09 11:09:17.899291,32747.0,33.0
2022-12-09 11:01:17.899506,8154.0,29.0
2022-12-09 11:03:17.899506,35277.0,14.0
2022-12-09 11:11:17.910037,5117.0,6.0
2022-12-09 11:06:17.913544,32747.0,17.0
2022-12-09 11:05:17.918231,24275.0,4.0
2022-12-09 11:03:17.920447,29363.0,25.0
2022-12-09 11:03:17.920447,16251.0,28.0
2022-12-09 11:07:17.929364,35594.0,37.0
2022-12-09 11:06:17.930365,16251.0,46.0
2022-12-09 11:01:17.938598,24275.0,2.0
2022-12-09 11:07:17.942028,24275.0,47.0
2022-12-09 11:10:17.945009,36847.0,60.0
2022-12-09 11:11:17.947013,1811.0,28.0
2022-12-09 11:04:17.951303,1811.0,40.0
2022-12-09 11:07:17.951303,5036.0,33.0
2022-12-09 11:10:17.961519,11009.0,38.0
2022-12-09 11:10:17.963476,812.0,49.0
2022-12-09 11:02:17.971745,747.0,45.0
2022-12-09 11:07:17.978413,812.0,2.0
2022-12-09 11:09:17.980992,8726.0,13.0
2022-12-09 11:11:17.980992,7791.0,18.0
2022-12-09 11:04:17.980992,10869.0,31.0
2022-12-09 11:06:17.993071,20229.0,9.0
2022-12-09 11:07:17.996885,7791.0,48.0
2022-12-09 11:10:18.001292,10869.0,8.0
2022-12-09 11:03:18.001292,36951.0,9.0
2022-12-09 11:03:18.001292,8726.0,47.0
2022-12-09 11:01:18.012499,36951.0,35.0
2022-12-09 11:02:18.013497,36951.0,36.0
2022-12-09 11:10:18.013497,10869.0,25.0
2022-12-09 11:11:18.023924,20057.0,7.0
2022-12-09 11:08:18.024135,3981.0,30.0
2022-12-09 11:11:18.032182,18637.0,24.0
2022-12-09 11:07:18.032182,1778.0,39.0
