time,anime_id,watchDuration
2022-12-09 10:42:13.203750,11123.0,59.0
2022-12-09 10:41:13.208016,210.0,44.0
2022-12-09 10:40:13.208016,269.0,21.0
2022-12-09 10:39:13.215363,4722.0,59.0
2022-12-09 10:46:13.218644,10030.0,26.0
2022-12-09 10:42:13.228311,1557.0,33.0
2022-12-09 10:42:13.228311,10800.0,14.0
2022-12-09 10:46:13.236479,10800.0,43.0
2022-12-09 10:38:13.238697,1557.0,24.0
2022-12-09 10:47:13.239734,3731.0,42.0
2022-12-09 10:44:13.247088,1557.0,28.0
2022-12-09 10:38:13.249350,966.0,19.0
2022-12-09 10:40:13.249350,9513.0,43.0
2022-12-09 10:48:13.258721,9863.0,22.0
2022-12-09 10:44:13.260602,5835.0,50.0
2022-12-09 10:44:13.260602,9513.0,17.0
2022-12-09 10:43:13.267958,857.0,32.0
2022-12-09 10:42:13.270219,857.0,7.0
2022-12-09 10:45:13.270219,957.0,11.0
2022-12-09 10:46:13.280658,957.0,59.0
2022-12-09 10:42:13.280658,120.0,36.0
2022-12-09 10:39:13.288921,1974.0,12.0
2022-12-09 10:48:13.291181,6645.0,11.0
2022-12-09 10:39:13.291181,857.0,28.0
2022-12-09 10:39:13.301539,5690.0,52.0
2022-12-09 10:40:13.302544,11759.0,35.0
2022-12-09 10:40:13.309804,1698.0,23.0
2022-12-09 10:47:13.312065,6645.0,59.0
2022-12-09 10:43:13.312065,14713.0,16.0
2022-12-09 10:40:13.321378,1698.0,24.0
2022-12-09 10:41:13.322376,9656.0,36.0
2022-12-09 10:44:13.330680,11759.0,5.0
2022-12-09 10:38:13.342143,14713.0,19.0
2022-12-09 10:42:13.343846,32370.0,26.0
2022-12-09 10:43:13.343846,3092.0,13.0
2022-12-09 10:45:13.353123,3092.0,0.0
2022-12-09 10:46:13.353123,9656.0,58.0
2022-12-09 10:44:13.361257,233.0,53.0
2022-12-09 10:47:13.364379,16642.0,51.0
2022-12-09 10:38:13.374012,16642.0,9.0
2022-12-09 10:48:13.382379,7605.0,53.0
2022-12-09 10:38:13.385301,7605.0,5.0
2022-12-09 10:39:13.385301,9389.0,3.0
2022-12-09 10:40:13.392669,16642.0,49.0
2022-12-09 10:48:13.394929,7605.0,0.0
2022-12-09 10:39:13.394929,34152.0,41.0
2022-12-09 10:45:13.404878,9998.0,14.0
2022-12-09 10:47:13.407108,13247.0,58.0
2022-12-09 10:43:13.407108,9998.0,11.0
2022-12-09 10:38:13.416505,23903.0,21.0
2022-12-09 10:40:13.416711,23903.0,53.0
2022-12-09 10:46:13.416711,12447.0,40.0
2022-12-09 10:48:13.427968,33398.0,21.0
2022-12-09 10:40:13.427968,27417.0,50.0
2022-12-09 10:43:13.435231,1381.0,56.0
2022-12-09 10:41:13.437485,1381.0,40.0
2022-12-09 10:45:13.437485,12447.0,30.0
2022-12-09 10:46:13.447576,32666.0,25.0
2022-12-09 10:47:13.455740,1381.0,3.0
2022-12-09 10:41:13.457838,33775.0,36.0
2022-12-09 10:43:13.457838,14353.0,46.0
2022-12-09 10:43:13.468263,33775.0,30.0
2022-12-09 10:46:13.468263,35277.0,44.0
2022-12-09 10:44:13.476525,26443.0,20.0
2022-12-09 10:39:13.478798,26443.0,39.0
2022-12-09 10:41:13.478798,6777.0,52.0
2022-12-09 10:48:13.490112,35594.0,34.0
2022-12-09 10:38:13.497243,26443.0,42.0
2022-12-09 10:41:13.499292,14353.0,29.0
2022-12-09 10:43:13.510159,29765.0,46.0
2022-12-09 10:44:13.517933,5117.0,45.0
2022-12-09 10:45:13.520207,6777.0,31.0
2022-12-09 10:42:13.531471,5117.0,21.0
2022-12-09 10:40:13.531471,32561.0,24.0
2022-12-09 10:41:13.538582,29363.0,23.0
2022-12-09 10:44:13.540616,35594.0,56.0
2022-12-09 10:48:13.540616,3669.0,23.0
2022-12-09 10:40:13.550997,9721.0,11.0
2022-12-09 10:42:13.551996,9690.0,45.0
2022-12-09 10:47:13.551996,5036.0,29.0
2022-12-09 10:38:13.561267,747.0,17.0
2022-12-09 10:47:13.561267,19849.0,16.0
2022-12-09 10:42:13.570158,8726.0,19.0
2022-12-09 10:40:13.572535,20229.0,45.0
2022-12-09 10:47:13.581728,9721.0,42.0
2022-12-09 10:46:13.582681,19849.0,36.0
2022-12-09 10:41:13.582681,8726.0,43.0
2022-12-09 10:43:13.592989,812.0,43.0
2022-12-09 10:46:13.602620,19849.0,3.0
2022-12-09 10:44:13.602620,15813.0,46.0
2022-12-09 10:47:13.612895,8726.0,35.0
2022-12-09 10:41:13.621274,36951.0,5.0
2022-12-09 10:47:13.631460,20229.0,2.0
2022-12-09 10:41:13.634777,33155.0,56.0
2022-12-09 10:41:13.644367,34908.0,55.0
2022-12-09 10:48:13.653704,1586.0,38.0
2022-12-09 10:45:13.655935,12569.0,18.0
2022-12-09 10:38:13.665538,34908.0,25.0
2022-12-09 10:38:13.675785,15813.0,24.0
2022-12-09 10:45:13.675785,14249.0,41.0
