time,anime_id,watchDuration
2022-12-09 11:16:48.649310,4224.0,10.0
2022-12-09 11:17:48.664409,14227.0,11.0
2022-12-09 11:18:48.664409,1735.0,45.0
2022-12-09 11:13:48.664409,269.0,18.0
2022-12-09 11:13:48.680422,59.0,26.0
2022-12-09 11:13:48.681460,10030.0,19.0
2022-12-09 11:09:48.694778,14397.0,6.0
2022-12-09 11:14:48.698166,4722.0,36.0
2022-12-09 11:09:48.699166,1557.0,52.0
2022-12-09 11:17:48.702051,14397.0,48.0
2022-12-09 11:19:48.702051,10800.0,37.0
2022-12-09 11:18:48.708594,3731.0,32.0
2022-12-09 11:15:48.710597,7817.0,35.0
2022-12-09 11:19:48.715309,957.0,32.0
2022-12-09 11:18:48.716345,9863.0,18.0
2022-12-09 11:10:48.716345,120.0,56.0
2022-12-09 11:09:48.716345,9863.0,32.0
2022-12-09 11:11:48.729245,21.0,2.0
2022-12-09 11:19:48.732484,7817.0,22.0
2022-12-09 11:16:48.734518,120.0,59.0
2022-12-09 11:16:48.737067,957.0,3.0
2022-12-09 11:17:48.737067,21.0,60.0
2022-12-09 11:16:48.737067,957.0,30.0
2022-12-09 11:13:48.737067,1974.0,31.0
2022-12-09 11:09:48.748133,249.0,49.0
2022-12-09 11:09:48.749133,7674.0,22.0
2022-12-09 11:15:48.749133,6645.0,48.0
2022-12-09 11:16:48.749133,5690.0,45.0
2022-12-09 11:17:48.749133,14713.0,59.0
2022-12-09 11:13:48.749133,9926.0,37.0
2022-12-09 11:14:48.763694,9926.0,53.0
2022-12-09 11:19:48.765691,9926.0,43.0
2022-12-09 11:11:48.765691,3092.0,1.0
2022-12-09 11:16:48.765691,9656.0,27.0
2022-12-09 11:17:48.765691,9926.0,54.0
2022-12-09 11:15:48.765691,11547.0,51.0
2022-12-09 11:18:48.765691,1579.0,31.0
2022-12-09 11:13:48.765691,7518.0,8.0
2022-12-09 11:09:48.765691,2564.0,47.0
2022-12-09 11:10:48.781528,7605.0,59.0
2022-12-09 11:12:48.782530,11547.0,33.0
2022-12-09 11:10:48.782530,7605.0,49.0
2022-12-09 11:09:48.789054,16642.0,47.0
2022-12-09 11:13:48.789054,16642.0,13.0
2022-12-09 11:15:48.789054,9389.0,12.0
2022-12-09 11:12:48.789054,33185.0,43.0
2022-12-09 11:17:48.789054,9998.0,30.0
2022-12-09 11:19:48.789054,153.0,53.0
2022-12-09 11:18:48.789054,27417.0,5.0
2022-12-09 11:14:48.789054,34152.0,19.0
2022-12-09 11:18:48.804951,33398.0,3.0
2022-12-09 11:11:48.808220,9998.0,58.0
2022-12-09 11:10:48.808220,1051.0,57.0
2022-12-09 11:16:48.808220,23903.0,13.0
2022-12-09 11:13:48.813421,13247.0,57.0
2022-12-09 11:19:48.815447,23903.0,56.0
2022-12-09 11:13:48.815447,37447.0,15.0
2022-12-09 11:18:48.815447,12447.0,12.0
2022-12-09 11:12:48.815447,1051.0,50.0
2022-12-09 11:14:48.815447,3294.0,6.0
2022-12-09 11:10:48.815447,37447.0,28.0
2022-12-09 11:11:48.815447,8022.0,40.0
2022-12-09 11:14:48.815447,35277.0,50.0
2022-12-09 11:10:48.815447,33775.0,34.0
2022-12-09 11:15:48.832336,5235.0,58.0
2022-12-09 11:18:48.832336,20667.0,30.0
2022-12-09 11:10:48.832336,26443.0,58.0
2022-12-09 11:15:48.837386,5117.0,48.0
2022-12-09 11:15:48.837386,14353.0,21.0
2022-12-09 11:15:48.837386,5117.0,43.0
2022-12-09 11:16:48.837386,35594.0,23.0
2022-12-09 11:17:48.837386,35594.0,40.0
2022-12-09 11:14:48.837386,24275.0,27.0
2022-12-09 11:09:48.837386,3669.0,8.0
2022-12-09 11:14:48.837386,16251.0,46.0
2022-12-09 11:12:48.837386,29765.0,1.0
2022-12-09 11:15:48.853052,9721.0,10.0
2022-12-09 11:17:48.853052,24275.0,5.0
2022-12-09 11:10:48.853052,9721.0,44.0
2022-12-09 11:12:48.853052,32561.0,39.0
2022-12-09 11:11:48.853052,24275.0,56.0
2022-12-09 11:17:48.853052,1811.0,29.0
2022-12-09 11:10:48.853052,8726.0,53.0
2022-12-09 11:12:48.853052,8726.0,29.0
2022-12-09 11:09:48.868689,19849.0,3.0
2022-12-09 11:19:48.868689,33155.0,51.0
2022-12-09 11:18:48.868689,33155.0,27.0
2022-12-09 11:19:48.868689,3981.0,9.0
2022-12-09 11:09:48.868689,7791.0,6.0
2022-12-09 11:18:48.885600,10869.0,24.0
2022-12-09 11:09:48.886598,3981.0,50.0
2022-12-09 11:14:48.886598,8726.0,21.0
2022-12-09 11:15:48.886598,33462.0,58.0
2022-12-09 11:16:48.886598,3981.0,49.0
2022-12-09 11:17:48.886598,33462.0,57.0
2022-12-09 11:10:48.886598,34908.0,11.0
2022-12-09 11:17:48.886598,33462.0,56.0
2022-12-09 11:12:48.886598,1778.0,44.0
2022-12-09 11:11:48.902388,1586.0,52.0
2022-12-09 11:16:48.902388,33462.0,23.0
